,day,month,year,film,released,rating,review_link,film_link,numeric_rating,name,director,rating_value,released_event,url,image
57,25,Mar,2024,Drugstore Cowboy,1989,×,,/marvelfan69/film/drugstore-cowboy/,0,Drugstore Cowboy,"[{'@type': 'Person', 'name': 'Gus Van Sant', 'sameAs': '/director/gus-van-sant/'}]",3.69,"[{'@type': 'PublicationEvent', 'startDate': '1989'}]",https://letterboxd.com/film/drugstore-cowboy/,https://a.ltrbxd.com/resized/film-poster/5/1/6/2/8/51628-drugstore-cowboy-0-230-0-345-crop.jpg?v=3614000bb8
58,24,Mar,2024,Dune: Part Two,2024,×,,/marvelfan69/film/dune-part-two/,0,Dune: Part Two,"[{'@type': 'Person', 'name': 'Denis Villeneuve', 'sameAs': '/director/denis-villeneuve/'}]",4.44,"[{'@type': 'PublicationEvent', 'startDate': '2024'}]",https://letterboxd.com/film/dune-part-two/,https://a.ltrbxd.com/resized/film-poster/6/1/7/4/4/3/617443-dune-part-two-0-230-0-345-crop.jpg?v=cc533700f8
59,23,Mar,2024,The Last Detail,1973,×,,/marvelfan69/film/the-last-detail/,0,The Last Detail,"[{'@type': 'Person', 'name': 'Hal Ashby', 'sameAs': '/director/hal-ashby/'}]",3.91,"[{'@type': 'PublicationEvent', 'startDate': '1973'}]",https://letterboxd.com/film/the-last-detail/,https://a.ltrbxd.com/resized/film-poster/4/2/7/3/8/42738-the-last-detail-0-230-0-345-crop.jpg?v=548751e49a
60,18,Mar,2024,Career Girls,1997,×,,/marvelfan69/film/career-girls/1/,0,Career Girls,"[{'@type': 'Person', 'name': 'Mike Leigh', 'sameAs': '/director/mike-leigh/'}]",3.68,"[{'@type': 'PublicationEvent', 'startDate': '1997'}]",https://letterboxd.com/film/career-girls/,https://a.ltrbxd.com/resized/film-poster/1/6/1/4/8/16148-career-girls-0-230-0-345-crop.jpg?v=c7c0909592
61,17,Mar,2024,Scream,1996,×,,/marvelfan69/film/scream/,0,Scream,"[{'@type': 'Person', 'name': 'Wes Craven', 'sameAs': '/director/wes-craven/'}]",4.02,"[{'@type': 'PublicationEvent', 'startDate': '1996'}]",https://letterboxd.com/film/scream/,https://a.ltrbxd.com/resized/film-poster/4/9/4/5/5/49455-scream-0-230-0-345-crop.jpg?v=8bb3c66a30
62,11,Mar,2024,Dune,2021,×,,/marvelfan69/film/dune-2021/,0,Dune,"[{'@type': 'Person', 'name': 'Denis Villeneuve', 'sameAs': '/director/denis-villeneuve/'}]",3.89,"[{'@type': 'PublicationEvent', 'startDate': '2021'}]",https://letterboxd.com/film/dune-2021/,https://a.ltrbxd.com/resized/sm/upload/nx/8b/vs/gc/cDbNAY0KM84cxXhmj8f0dLWza3t-0-230-0-345-crop.jpg?v=49eed12751
63,05,Mar,2024,Adaptation.,2002,×,,/marvelfan69/film/adaptation/,0,Adaptation.,"[{'@type': 'Person', 'name': 'Spike Jonze', 'sameAs': '/director/spike-jonze/'}]",4.11,"[{'@type': 'PublicationEvent', 'startDate': '2002'}]",https://letterboxd.com/film/adaptation/,https://a.ltrbxd.com/resized/film-poster/5/0/1/1/2/50112-adaptation--0-230-0-345-crop.jpg?v=5bf5496cc7
64,03,Mar,2024,All the President's Men,1976,×,,/marvelfan69/film/all-the-presidents-men/,0,All the President's Men,"[{'@type': 'Person', 'name': 'Alan J. Pakula', 'sameAs': '/director/alan-j-pakula/'}]",4.16,"[{'@type': 'PublicationEvent', 'startDate': '1976'}]",https://letterboxd.com/film/all-the-presidents-men/,https://a.ltrbxd.com/resized/film-poster/5/1/2/6/1/51261-all-the-president-s-men-0-230-0-345-crop.jpg?v=ca94d507b0
65,02,Mar,2024,Mikey and Nicky,1976,×,,/marvelfan69/film/mikey-and-nicky/,0,Mikey and Nicky,"[{'@type': 'Person', 'name': 'Elaine May', 'sameAs': '/director/elaine-may/'}]",4.05,"[{'@type': 'PublicationEvent', 'startDate': '1976'}]",https://letterboxd.com/film/mikey-and-nicky/,https://a.ltrbxd.com/resized/film-poster/7/2/1/1/7211-mikey-and-nicky-0-230-0-345-crop.jpg?v=2473a05d8b
66,28,Feb,2024,The Prestige,2006,×,,/marvelfan69/film/the-prestige/,0,The Prestige,"[{'@type': 'Person', 'name': 'Christopher Nolan', 'sameAs': '/director/christopher-nolan/'}]",4.24,"[{'@type': 'PublicationEvent', 'startDate': '2006'}]",https://letterboxd.com/film/the-prestige/,https://a.ltrbxd.com/resized/film-poster/5/1/1/4/7/51147-the-prestige-0-230-0-345-crop.jpg?v=ad7e891177
67,25,Feb,2024,Harold and Maude,1971,×,,/marvelfan69/film/harold-and-maude/,0,Harold and Maude,"[{'@type': 'Person', 'name': 'Hal Ashby', 'sameAs': '/director/hal-ashby/'}]",4.1,"[{'@type': 'PublicationEvent', 'startDate': '1971'}]",https://letterboxd.com/film/harold-and-maude/,https://a.ltrbxd.com/resized/film-poster/5/1/7/1/9/51719-harold-and-maude-0-230-0-345-crop.jpg?v=6a2f175ab5
68,23,Feb,2024,There's Something About Mary,1998,×,,/marvelfan69/film/theres-something-about-mary/,0,There's Something About Mary,"[{'@type': 'Person', 'name': 'Peter Farrelly', 'sameAs': '/director/peter-farrelly/'}, {'@type': 'Person', 'name': 'Bobby Farrelly', 'sameAs': '/director/bobby-farrelly/'}]",3.24,"[{'@type': 'PublicationEvent', 'startDate': '1998'}]",https://letterboxd.com/film/theres-something-about-mary/,https://a.ltrbxd.com/resized/film-poster/5/1/5/7/3/51573-there-s-something-about-mary-0-230-0-345-crop.jpg?v=cbd83f1a61
69,19,Feb,2024,2001: A Space Odyssey,1968,×,,/marvelfan69/film/2001-a-space-odyssey/,0,2001: A Space Odyssey,"[{'@type': 'Person', 'name': 'Stanley Kubrick', 'sameAs': '/director/stanley-kubrick/'}]",4.29,"[{'@type': 'PublicationEvent', 'startDate': '1968'}]",https://letterboxd.com/film/2001-a-space-odyssey/,https://a.ltrbxd.com/resized/sm/upload/fe/jp/49/l9/eDiexVN4nO3ZdDZCDMiJOX5fQ5r-0-230-0-345-crop.jpg?v=ef7fa718a0
70,18,Feb,2024,Anatomy of a Fall,2023,×,,/marvelfan69/film/anatomy-of-a-fall/,0,Anatomy of a Fall,"[{'@type': 'Person', 'name': 'Justine Triet', 'sameAs': '/director/justine-triet/'}]",4.14,"[{'@type': 'PublicationEvent', 'startDate': '2023'}]",https://letterboxd.com/film/anatomy-of-a-fall/,https://a.ltrbxd.com/resized/film-poster/8/2/2/0/9/3/822093-anatomy-of-a-fall-0-230-0-345-crop.jpg?v=4efab8aedc
71,15,Feb,2024,True Romance,1993,×,,/marvelfan69/film/true-romance/,0,True Romance,"[{'@type': 'Person', 'name': 'Tony Scott', 'sameAs': '/director/tony-scott/'}]",3.94,"[{'@type': 'PublicationEvent', 'startDate': '1993'}]",https://letterboxd.com/film/true-romance/,https://a.ltrbxd.com/resized/film-poster/5/1/7/4/0/51740-true-romance-0-230-0-345-crop.jpg?v=1ca7826d01
72,30,Jan,2024,One from the Heart,1982,×,,/marvelfan69/film/one-from-the-heart/,0,One from the Heart,"[{'@type': 'Person', 'name': 'Francis Ford Coppola', 'sameAs': '/director/francis-ford-coppola/'}]",3.57,"[{'@type': 'PublicationEvent', 'startDate': '1982'}]",https://letterboxd.com/film/one-from-the-heart/,https://a.ltrbxd.com/resized/sm/upload/t8/fx/8l/va/87FmvWdw1sWLUz7b9S5SrEGSTag-0-230-0-345-crop.jpg?v=afa41e67b5
73,28,Jan,2024,Blow Out,1981,×,,/marvelfan69/film/blow-out/,0,Blow Out,"[{'@type': 'Person', 'name': 'Brian De Palma', 'sameAs': '/director/brian-de-palma/'}]",4.11,"[{'@type': 'PublicationEvent', 'startDate': '1981'}]",https://letterboxd.com/film/blow-out/,https://a.ltrbxd.com/resized/film-poster/4/5/1/0/9/45109-blow-out-0-230-0-345-crop.jpg?v=0d7535d1bb
74,22,Jan,2024,Blind Chance,1987,×,,/marvelfan69/film/blind-chance/,0,Blind Chance,"[{'@type': 'Person', 'name': 'Krzysztof Kieślowski', 'sameAs': '/director/krzysztof-kieslowski/'}]",3.96,"[{'@type': 'PublicationEvent', 'startDate': '1987'}]",https://letterboxd.com/film/blind-chance/,https://a.ltrbxd.com/resized/film-poster/5/1/9/2/3/51923-blind-chance-0-230-0-345-crop.jpg?v=fd92688f56
75,21,Jan,2024,Casino,1995,×,,/marvelfan69/film/casino/,0,Casino,"[{'@type': 'Person', 'name': 'Martin Scorsese', 'sameAs': '/director/martin-scorsese/'}]",4.2,"[{'@type': 'PublicationEvent', 'startDate': '1995'}]",https://letterboxd.com/film/casino/,https://a.ltrbxd.com/resized/sm/upload/6p/om/dp/mc/casino-original-0-230-0-345-crop.jpg?v=4bb9a2596f
76,19,Jan,2024,A Summer's Tale,1996,×,,/marvelfan69/film/a-summers-tale/,0,A Summer's Tale,"[{'@type': 'Person', 'name': 'Éric Rohmer', 'sameAs': '/director/eric-rohmer/'}]",4.09,"[{'@type': 'PublicationEvent', 'startDate': '1996'}]",https://letterboxd.com/film/a-summers-tale/,https://a.ltrbxd.com/resized/film-poster/2/6/9/2/8/26928-a-summer-s-tale-0-230-0-345-crop.jpg?v=2356443c23
77,19,Jan,2024,Raising Arizona,1987,×,,/marvelfan69/film/raising-arizona/,0,Raising Arizona,"[{'@type': 'Person', 'name': 'Joel Coen', 'sameAs': '/director/joel-coen/'}]",3.86,"[{'@type': 'PublicationEvent', 'startDate': '1987'}]",https://letterboxd.com/film/raising-arizona/,https://a.ltrbxd.com/resized/film-poster/5/1/7/0/7/51707-raising-arizona-0-230-0-345-crop.jpg?v=4a10e2c93f
78,15,Jan,2024,The Worst Person in the World,2021,×,,/marvelfan69/film/the-worst-person-in-the-world/,0,The Worst Person in the World,"[{'@type': 'Person', 'name': 'Joachim Trier', 'sameAs': '/director/joachim-trier/'}]",4.12,"[{'@type': 'PublicationEvent', 'startDate': '2021'}]",https://letterboxd.com/film/the-worst-person-in-the-world/,https://a.ltrbxd.com/resized/film-poster/5/8/5/2/5/8/585258-the-worst-person-in-the-world-0-230-0-345-crop.jpg?v=92bc344c27
79,06,Jan,2024,Past Lives,2023,×,,/marvelfan69/film/past-lives/,0,Past Lives,"[{'@type': 'Person', 'name': 'Celine Song', 'sameAs': '/director/celine-song/'}]",4.18,"[{'@type': 'PublicationEvent', 'startDate': '2023'}]",https://letterboxd.com/film/past-lives/,https://a.ltrbxd.com/resized/film-poster/5/9/1/0/5/3/591053-past-lives-0-230-0-345-crop.jpg?v=c600b7854e
80,05,Jan,2024,The Passionate Friends,1949,×,,/marvelfan69/film/the-passionate-friends/,0,The Passionate Friends,"[{'@type': 'Person', 'name': 'David Lean', 'sameAs': '/director/david-lean/'}]",3.83,"[{'@type': 'PublicationEvent', 'startDate': '1949'}]",https://letterboxd.com/film/the-passionate-friends/,https://a.ltrbxd.com/resized/film-poster/1/4/2/1/1/14211-the-passionate-friends-0-230-0-345-crop.jpg?v=43e2193fac
81,04,Jan,2024,Yi Yi,2000,× ★★★★★,,/marvelfan69/film/yi-yi/,10,Yi Yi,"[{'@type': 'Person', 'name': 'Edward Yang', 'sameAs': '/director/edward-yang/'}]",4.54,"[{'@type': 'PublicationEvent', 'startDate': '2000'}]",https://letterboxd.com/film/yi-yi/,https://a.ltrbxd.com/resized/sm/upload/7s/h0/6e/0f/hhsYCYVPy1V0eTjkGNGdvpDO2qk-0-230-0-345-crop.jpg?v=f8d5b0fe80
82,31,Dec,2023,Taipei Story,1985,×,,/marvelfan69/film/taipei-story/,0,Taipei Story,"[{'@type': 'Person', 'name': 'Edward Yang', 'sameAs': '/director/edward-yang/'}]",4.05,"[{'@type': 'PublicationEvent', 'startDate': '1985'}]",https://letterboxd.com/film/taipei-story/,https://a.ltrbxd.com/resized/sm/upload/qc/w2/ap/yl/pHcVACQb0bPCOQXG5zPKIdxCALT-0-230-0-345-crop.jpg?v=f40bbfac1e
83,30,Dec,2023,Poor Things,2023,×,,/marvelfan69/film/poor-things-2023/,0,Poor Things,"[{'@type': 'Person', 'name': 'Yorgos Lanthimos', 'sameAs': '/director/yorgos-lanthimos/'}]",4.02,"[{'@type': 'PublicationEvent', 'startDate': '2023'}]",https://letterboxd.com/film/poor-things-2023/,https://a.ltrbxd.com/resized/film-poster/7/1/0/3/5/2/710352-poor-things-0-230-0-345-crop.jpg?v=a0f2ee9a0e
84,30,Dec,2023,Starship Troopers,1997,×,,/marvelfan69/film/starship-troopers/,0,Starship Troopers,"[{'@type': 'Person', 'name': 'Paul Verhoeven', 'sameAs': '/director/paul-verhoeven-3/'}]",3.82,"[{'@type': 'PublicationEvent', 'startDate': '1997'}]",https://letterboxd.com/film/starship-troopers/,https://a.ltrbxd.com/resized/film-poster/5/1/5/5/5/51555-starship-troopers-0-230-0-345-crop.jpg?v=dd7022caf2
85,29,Dec,2023,Total Recall,1990,×,,/marvelfan69/film/total-recall/,0,Total Recall,"[{'@type': 'Person', 'name': 'Paul Verhoeven', 'sameAs': '/director/paul-verhoeven-3/'}]",3.82,"[{'@type': 'PublicationEvent', 'startDate': '1990'}]",https://letterboxd.com/film/total-recall/,https://a.ltrbxd.com/resized/film-poster/5/1/2/9/1/51291-total-recall-0-230-0-345-crop.jpg?v=85f262b6c9
86,21,Dec,2023,A.I. Artificial Intelligence,2001,×,,/marvelfan69/film/ai-artificial-intelligence/,0,A.I. Artificial Intelligence,"[{'@type': 'Person', 'name': 'Steven Spielberg', 'sameAs': '/director/steven-spielberg/'}]",3.61,"[{'@type': 'PublicationEvent', 'startDate': '2001'}]",https://letterboxd.com/film/ai-artificial-intelligence/,https://a.ltrbxd.com/resized/film-poster/5/1/4/8/0/51480-a-i-artificial-intelligence-0-230-0-345-crop.jpg?v=cce766abd8
87,21,Dec,2023,Kramer vs. Kramer,1979,×,,/marvelfan69/film/kramer-vs-kramer/,0,Kramer vs. Kramer,"[{'@type': 'Person', 'name': 'Robert Benton', 'sameAs': '/director/robert-benton/'}]",4.04,"[{'@type': 'PublicationEvent', 'startDate': '1979'}]",https://letterboxd.com/film/kramer-vs-kramer/,https://a.ltrbxd.com/resized/sm/upload/f5/2a/8g/mv/oyYtH37h8rLUxlERoD49losVvlg-0-230-0-345-crop.jpg?v=eff55ab255
88,17,Dec,2023,A Tale of Winter,1992,×,,/marvelfan69/film/a-tale-of-winter/,0,A Tale of Winter,"[{'@type': 'Person', 'name': 'Éric Rohmer', 'sameAs': '/director/eric-rohmer/'}]",3.84,"[{'@type': 'PublicationEvent', 'startDate': '1992'}]",https://letterboxd.com/film/a-tale-of-winter/,https://a.ltrbxd.com/resized/film-poster/4/6/4/1/2/46412-a-tale-of-winter-0-230-0-345-crop.jpg?v=e82596f922
89,15,Dec,2023,Days of Heaven,1978,×,,/marvelfan69/film/days-of-heaven/,0,Days of Heaven,"[{'@type': 'Person', 'name': 'Terrence Malick', 'sameAs': '/director/terrence-malick/'}]",4.11,"[{'@type': 'PublicationEvent', 'startDate': '1978'}]",https://letterboxd.com/film/days-of-heaven/,https://a.ltrbxd.com/resized/sm/upload/x3/jx/v5/l2/rwxTYjOZmX2rGhz7avLe1qsjNqe-0-230-0-345-crop.jpg?v=5fe1a56460
90,14,Dec,2023,The French Connection,1971,×,,/marvelfan69/film/the-french-connection/,0,The French Connection,"[{'@type': 'Person', 'name': 'William Friedkin', 'sameAs': '/director/william-friedkin/'}]",4.0,"[{'@type': 'PublicationEvent', 'startDate': '1971'}]",https://letterboxd.com/film/the-french-connection/,https://a.ltrbxd.com/resized/sm/upload/m0/ut/ds/ts/5XSGvIKl2yPvOkieFjc3rzLw7x0-0-230-0-345-crop.jpg?v=b5eb5cf6f7
91,12,Dec,2023,Fallen Leaves,2023,×,,/marvelfan69/film/fallen-leaves-2023/,0,Fallen Leaves,"[{'@type': 'Person', 'name': 'Aki Kaurismäki', 'sameAs': '/director/aki-kaurismaki/'}]",3.79,"[{'@type': 'PublicationEvent', 'startDate': '2023'}]",https://letterboxd.com/film/fallen-leaves-2023/,https://a.ltrbxd.com/resized/film-poster/8/8/8/0/5/4/888054-fallen-leaves-0-230-0-345-crop.jpg?v=0726b99f09
92,10,Dec,2023,The Holdovers,2023,×,,/marvelfan69/film/the-holdovers/1/,0,The Holdovers,"[{'@type': 'Person', 'name': 'Alexander Payne', 'sameAs': '/director/alexander-payne/'}]",4.22,"[{'@type': 'PublicationEvent', 'startDate': '2023'}]",https://letterboxd.com/film/the-holdovers/,https://a.ltrbxd.com/resized/film-poster/7/5/5/5/6/4/755564-the-holdovers-0-230-0-345-crop.jpg?v=99bbdd8955
93,09,Dec,2023,Godzilla Minus One,2023,×,,/marvelfan69/film/godzilla-minus-one/,0,Godzilla Minus One,"[{'@type': 'Person', 'name': 'Takashi Yamazaki', 'sameAs': '/director/takashi-yamazaki/'}]",4.07,"[{'@type': 'PublicationEvent', 'startDate': '2023'}]",https://letterboxd.com/film/godzilla-minus-one/,https://a.ltrbxd.com/resized/film-poster/8/4/5/7/0/6/845706-godzilla-minus-one-0-230-0-345-crop.jpg?v=a98e8c1ed4
94,05,Dec,2023,Killers of the Flower Moon,2023,×,,/marvelfan69/film/killers-of-the-flower-moon/,0,Killers of the Flower Moon,"[{'@type': 'Person', 'name': 'Martin Scorsese', 'sameAs': '/director/martin-scorsese/'}]",4.08,"[{'@type': 'PublicationEvent', 'startDate': '2023'}]",https://letterboxd.com/film/killers-of-the-flower-moon/,https://a.ltrbxd.com/resized/film-poster/3/9/8/0/0/9/398009-killers-of-the-flower-moon-0-230-0-345-crop.jpg?v=49b577149d
95,03,Dec,2023,May December,2023,×,,/marvelfan69/film/may-december/,0,May December,"[{'@type': 'Person', 'name': 'Todd Haynes', 'sameAs': '/director/todd-haynes/'}]",3.69,"[{'@type': 'PublicationEvent', 'startDate': '2023'}]",https://letterboxd.com/film/may-december/,https://a.ltrbxd.com/resized/sm/upload/zh/p4/cg/6v/may-december-0-230-0-345-crop.jpg?v=40f7f230a3
96,26,Nov,2023,Shallow Hal,2001,×,/marvelfan69/film/shallow-hal/,/marvelfan69/film/shallow-hal/,0,Shallow Hal,"[{'@type': 'Person', 'name': 'Peter Farrelly', 'sameAs': '/director/peter-farrelly/'}, {'@type': 'Person', 'name': 'Bobby Farrelly', 'sameAs': '/director/bobby-farrelly/'}]",2.51,"[{'@type': 'PublicationEvent', 'startDate': '2001'}]",https://letterboxd.com/film/shallow-hal/,https://a.ltrbxd.com/resized/sm/upload/mv/zp/fj/b5/iHUjznY6IFJhsjFW1tQqE8Kpo88-0-230-0-345-crop.jpg?v=38326af2bc
97,26,Nov,2023,Charade,1963,×,,/marvelfan69/film/charade/,0,Charade,"[{'@type': 'Person', 'name': 'Stanley Donen', 'sameAs': '/director/stanley-donen/'}]",4.0,"[{'@type': 'PublicationEvent', 'startDate': '1963'}]",https://letterboxd.com/film/charade/,https://a.ltrbxd.com/resized/film-poster/4/9/1/2/9/49129-charade-0-230-0-345-crop.jpg?v=33e133ab90
98,24,Nov,2023,The Holdovers,2023,×,,/marvelfan69/film/the-holdovers/,0,The Holdovers,"[{'@type': 'Person', 'name': 'Alexander Payne', 'sameAs': '/director/alexander-payne/'}]",4.22,"[{'@type': 'PublicationEvent', 'startDate': '2023'}]",https://letterboxd.com/film/the-holdovers/,https://a.ltrbxd.com/resized/film-poster/7/5/5/5/6/4/755564-the-holdovers-0-230-0-345-crop.jpg?v=99bbdd8955
99,21,Nov,2023,Angels in the Outfield,1994,×,,/marvelfan69/film/angels-in-the-outfield-1994/,0,Angels in the Outfield,"[{'@type': 'Person', 'name': 'William Dear', 'sameAs': '/director/william-dear-1/'}]",2.96,"[{'@type': 'PublicationEvent', 'startDate': '1994'}]",https://letterboxd.com/film/angels-in-the-outfield-1994/,https://a.ltrbxd.com/resized/film-poster/3/6/5/0/8/36508-angels-in-the-outfield-0-230-0-345-crop.jpg?v=2140ac070a
100,21,Nov,2023,The Outsiders,1983,×,,/marvelfan69/film/the-outsiders/,0,The Outsiders,"[{'@type': 'Person', 'name': 'Francis Ford Coppola', 'sameAs': '/director/francis-ford-coppola/'}]",3.6,"[{'@type': 'PublicationEvent', 'startDate': '1983'}]",https://letterboxd.com/film/the-outsiders/,https://a.ltrbxd.com/resized/film-poster/5/1/8/2/9/51829-the-outsiders-0-230-0-345-crop.jpg?v=6596aa5148
101,19,Nov,2023,Priscilla,2023,×,,/marvelfan69/film/priscilla/,0,Priscilla,"[{'@type': 'Person', 'name': 'Sofia Coppola', 'sameAs': '/director/sofia-coppola/'}]",3.56,"[{'@type': 'PublicationEvent', 'startDate': '2023'}]",https://letterboxd.com/film/priscilla/,https://a.ltrbxd.com/resized/film-poster/9/1/9/1/2/1/919121-priscilla-0-230-0-345-crop.jpg?v=e2dc9ea76a
102,18,Nov,2023,A History of Violence,2005,×,,/marvelfan69/film/a-history-of-violence/,0,A History of Violence,"[{'@type': 'Person', 'name': 'David Cronenberg', 'sameAs': '/director/david-cronenberg/'}]",3.76,"[{'@type': 'PublicationEvent', 'startDate': '2005'}]",https://letterboxd.com/film/a-history-of-violence/,https://a.ltrbxd.com/resized/sm/upload/7g/wl/b8/1g/mz1qCHXxTUJm2AqOdW3IIpwYdo3-0-230-0-345-crop.jpg?v=782f3e510e
103,17,Nov,2023,Vertigo,1958,×,,/marvelfan69/film/vertigo/1/,0,Vertigo,"[{'@type': 'Person', 'name': 'Alfred Hitchcock', 'sameAs': '/director/alfred-hitchcock/'}]",4.24,"[{'@type': 'PublicationEvent', 'startDate': '1958'}]",https://letterboxd.com/film/vertigo/,https://a.ltrbxd.com/resized/sm/upload/q9/3o/ng/om/obhM86qyv8RsE69XSMTtT9FdE0b-0-230-0-345-crop.jpg?v=1403a5e003
104,16,Nov,2023,Zelig,1983,×,,/marvelfan69/film/zelig/,0,Zelig,"[{'@type': 'Person', 'name': 'Woody Allen', 'sameAs': '/director/woody-allen/'}]",3.87,"[{'@type': 'PublicationEvent', 'startDate': '1983'}]",https://letterboxd.com/film/zelig/,https://a.ltrbxd.com/resized/sm/upload/t8/cq/nv/20/47PWRahwzpypXqUoViDXJbVG2hH-0-230-0-345-crop.jpg?v=998e2376b7
105,15,Nov,2023,Empire of the Sun,1987,×,,/marvelfan69/film/empire-of-the-sun/,0,Empire of the Sun,"[{'@type': 'Person', 'name': 'Steven Spielberg', 'sameAs': '/director/steven-spielberg/'}]",3.83,"[{'@type': 'PublicationEvent', 'startDate': '1987'}]",https://letterboxd.com/film/empire-of-the-sun/,https://a.ltrbxd.com/resized/film-poster/4/6/5/3/9/46539-empire-of-the-sun-0-230-0-345-crop.jpg?v=7109e5bc37
106,09,Nov,2023,Stolen Kisses,1968,×,,/marvelfan69/film/stolen-kisses/,0,Stolen Kisses,"[{'@type': 'Person', 'name': 'François Truffaut', 'sameAs': '/director/francois-truffaut/'}]",3.9,"[{'@type': 'PublicationEvent', 'startDate': '1968'}]",https://letterboxd.com/film/stolen-kisses/,https://a.ltrbxd.com/resized/film-poster/5/1/8/0/1/51801-stolen-kisses-0-230-0-345-crop.jpg?v=a6306ba0a8
107,06,Nov,2023,Fat City,1972,×,,/marvelfan69/film/fat-city/,0,Fat City,"[{'@type': 'Person', 'name': 'John Huston', 'sameAs': '/director/john-huston/'}]",3.84,"[{'@type': 'PublicationEvent', 'startDate': '1972'}]",https://letterboxd.com/film/fat-city/,https://a.ltrbxd.com/resized/film-poster/4/1/2/7/9/41279-fat-city-0-230-0-345-crop.jpg?v=f8da2a3c75
108,04,Nov,2023,The Player,1992,×,,/marvelfan69/film/the-player/,0,The Player,"[{'@type': 'Person', 'name': 'Robert Altman', 'sameAs': '/director/robert-altman/'}]",4.01,"[{'@type': 'PublicationEvent', 'startDate': '1992'}]",https://letterboxd.com/film/the-player/,https://a.ltrbxd.com/resized/film-poster/4/6/2/6/3/46263-the-player-0-230-0-345-crop.jpg?v=f62c0b2e5f
109,26,Oct,2023,The Exorcist,1973,×,,/marvelfan69/film/the-exorcist/,0,The Exorcist,"[{'@type': 'Person', 'name': 'William Friedkin', 'sameAs': '/director/william-friedkin/'}]",3.98,"[{'@type': 'PublicationEvent', 'startDate': '1973'}]",https://letterboxd.com/film/the-exorcist/,https://a.ltrbxd.com/resized/film-poster/4/7/0/4/8/47048-the-exorcist-0-230-0-345-crop.jpg?v=897c9aa211
110,23,Oct,2023,Suspiria,1977,×,,/marvelfan69/film/suspiria/,0,Suspiria,"[{'@type': 'Person', 'name': 'Dario Argento', 'sameAs': '/director/dario-argento/'}]",3.94,"[{'@type': 'PublicationEvent', 'startDate': '1977'}]",https://letterboxd.com/film/suspiria/,https://a.ltrbxd.com/resized/film-poster/4/4/9/0/0/44900-suspiria-0-230-0-345-crop.jpg?v=d1fbb1d377
111,22,Oct,2023,Catch Me If You Can,2002,×,,/marvelfan69/film/catch-me-if-you-can-2002/,0,Catch Me If You Can,"[{'@type': 'Person', 'name': 'Steven Spielberg', 'sameAs': '/director/steven-spielberg/'}]",4.04,"[{'@type': 'PublicationEvent', 'startDate': '2002'}]",https://letterboxd.com/film/catch-me-if-you-can-2002/,https://a.ltrbxd.com/resized/film-poster/5/1/4/8/4/51484-catch-me-if-you-can-0-230-0-345-crop.jpg?v=942d676423
112,20,Oct,2023,The Asphalt Jungle,1950,×,,/marvelfan69/film/the-asphalt-jungle/,0,The Asphalt Jungle,"[{'@type': 'Person', 'name': 'John Huston', 'sameAs': '/director/john-huston/'}]",3.86,"[{'@type': 'PublicationEvent', 'startDate': '1950'}]",https://letterboxd.com/film/the-asphalt-jungle/,https://a.ltrbxd.com/resized/film-poster/4/1/3/0/1/41301-the-asphalt-jungle-0-230-0-345-crop.jpg?v=c8ccf94293
113,09,Oct,2023,Brief Encounter,1945,×,,/marvelfan69/film/brief-encounter/,0,Brief Encounter,"[{'@type': 'Person', 'name': 'David Lean', 'sameAs': '/director/david-lean/'}]",4.32,"[{'@type': 'PublicationEvent', 'startDate': '1945'}]",https://letterboxd.com/film/brief-encounter/,https://a.ltrbxd.com/resized/film-poster/5/1/3/0/1/51301-brief-encounter-0-230-0-345-crop.jpg?v=0ce95d7453
